,word,frequency
1786,classical,5
1787,fools,5
1788,voluntary,5
1789,earthquake,5
1790,solve,5
1791,destruction,5
1792,comedy,5
1793,charges,5
1794,loyalty,5
1795,darling,5
1796,approaches,5
1797,smooth,5
1798,suitable,5
1799,arts,5
1800,blonde,5
1801,recovering,5
1802,minus,5
1803,sofa,5
1804,creating,5
1805,railway,5
1806,prime,5
1807,scars,5
1808,nightmare,5
1809,guest,5
1810,initiated,5
1811,hating,5
1812,visitors,5
1813,fabulous,5
1814,mutual,5
1815,bien,5
1816,potatoes,5
1817,ass,5
1818,cares,5
1819,gross,5
1820,dresses,5
1821,cook,5
1822,invention,5
1823,architecture,5
1824,engage,5
1825,chatting,5
1826,rivers,5
1827,depression,5
1828,favorable,5
1829,included,5
1830,bigger,5
1831,screamed,5
1832,popularity,5
1833,cradle,5
1834,painter,5
1835,cared,5
1836,anger,5
1837,frown,5
1838,mirrors,5
1839,dove,5
1840,wishing,5
1841,arguments,5
1842,answers,5
1843,dancer,5
1844,tension,5
1845,actors,5
1846,praised,4
1847,opportunities,4
1848,companion,4
1849,dessert,4
1850,burnt,4
1851,reasonable,4
1852,esteemed,4
1853,choking,4
1854,bath,4
1855,devils,4
1856,shoot,4
1857,lots,4
1858,roam,4
1859,ride,4
1860,couch,4
1861,babes,4
1862,showers,4
1863,sins,4
1864,sunrise,4
1865,prayed,4
1866,collective,4
1867,varieties,4
1868,sympathetic,4
1869,murdered,4
1870,games,4
1871,easier,4
1872,welcome,4
1873,uncertainty,4
1874,languages,4
1875,mankind,4
1876,decreased,4
1877,monkey,4
1878,newly,4
1879,likewise,4
1880,increases,4
1881,bleed,4
1882,waving,4
1883,steady,4
1884,flavor,4
1885,pearl,4
1886,supports,4
1887,1st,4
1888,concert,4
1889,college,4
1890,upside,4
1891,experiments,4
1892,valuable,4
1893,associations,4
1894,favored,4
1895,starry,4
1896,discontinued,4
1897,curse,4
1898,birthday,4
1899,secure,4
1900,invasion,4
1901,nobody,4
1902,gang,4
1903,interesting,4
1904,savior,4
1905,encouraging,4
1906,lifetime,4
1907,desirable,4
1908,tasted,4
1909,argument,4
1910,selfish,4
1911,authors,4
1912,risks,4
1913,jewels,4
1914,shells,4
1915,accurately,4
1916,oak,4
1917,saddened,4
1918,friendship,4
1919,fruits,4
1920,wed,4
1921,cure,4
1922,gains,4
1923,complications,4
1924,paintings,4
1925,guarantee,4
1926,thousands,4
1927,specialty,4
1928,killing,4
1929,sorrows,4
1930,dirt,4
1931,lottery,4
1932,deserve,4
1933,lighting,4
1934,quest,4
1935,deaths,4
1936,erased,4
1937,panic,4
1938,delayed,4
1939,sunny,4
1940,check,4
1941,certificate,4
1942,evolution,4
1943,career,4
1944,provide,4
1945,tops,4
1946,jail,4
1947,caring,4
1948,loses,4
1949,slapped,4
1950,markets,4
1951,preference,4
1952,brook,4
1953,poem,4
1954,halo,4
1955,thorn,4
1956,criticism,4
1957,incredible,4
1958,legend,4
1959,fewer,4
1960,continent,4
1961,generations,4
1962,flowing,4
1963,haunt,4
1964,union,4
1965,seed,4
1966,customers,4
1967,slap,4
1968,burns,4
1969,glorious,4
1970,omitted,4
1971,mamma,4
1972,performing,4
1973,queen,4
1974,foul,4
1975,enterprise,4
1976,cheer,4
1977,complained,4
1978,decent,4
1979,opponent,3
1980,blessings,3
1981,deals,3
1982,sails,3
1983,damaged,3
1984,volunteer,3
1985,terrorism,3
1986,coast,3
1987,performances,3
1988,traditions,3
1989,attraction,3
1990,gardening,3
1991,approval,3
1992,god,3
1993,symphony,3
1994,readers,3
1995,swollen,3
1996,privileges,3
1997,advantages,3
1998,scientific,3
1999,scarred,3
2000,writers,3
2001,bloom,3
2002,necklace,3
2003,rotting,3
2004,courtesy,3
2005,crowded,3
2006,excitement,3
2007,eager,3
2008,excuses,3
2009,joining,3
2010,practical,3
2011,ambitious,3
2012,musician,3
2013,excluded,3
2014,aims,3
2015,olive,3
2016,quantities,3
2017,lounge,3
2018,pacific,3
2019,leap,3
2020,contribute,3
2021,winning,3
2022,grants,3
2023,ghosts,3
2024,inspiration,3
2025,raises,3
2026,lyrical,3
2027,rider,3
2028,continuous,3
2029,improvement,3
2030,possibilities,3
2031,outdoors,3
2032,papa,3
2033,liberation,3
2034,aggressive,3
2035,artificial,3
2036,owns,3
2037,everyone,3
2038,owner,3
2039,earnings,3
2040,soap,3
2041,chickens,3
2042,annoy,3
2043,cakes,3
2044,defects,3
2045,bills,3
2046,swimming,3
2047,lawn,3
2048,grandmother,3
2049,duck,3
2050,creep,3
2051,scandal,3
2052,orange,3
2053,knight,3
2054,impose,3
2055,independent,3
2056,latest,3
2057,argued,3
2058,cherish,3
2059,fireworks,3
2060,grin,3
2061,exclusively,3
2062,bombs,3
2063,ability,3
2064,deadly,3
2065,tribute,3
2066,kicked,3
2067,restaurant,3
2068,hospitals,3
2069,bomb,3
2070,balanced,3
2071,hotels,3
2072,upward,3
2073,begging,3
2074,reception,3
2075,confrontation,3
2076,sleepless,3
2077,annoying,3
2078,pension,3
2079,deceive,3
2080,today,3
2081,injuries,3
2082,cleaned,3
2083,dusty,3
2084,madame,3
2085,farms,3
2086,expansion,3
2087,message,3
2088,rhythm,3
2089,niece,3
2090,betray,3
2091,charms,3
2092,turkey,3
2093,failing,3
2094,sharing,3
2095,coffee,3
2096,constitution,3
2097,acting,3
2098,preservation,3
2099,impress,3
2100,retarded,3
2101,sore,3
2102,survive,3
2103,damage,3
2104,hire,3
2105,dancing,3
2106,images,3
2107,relaxed,3
2108,liar,3
2109,extra,3
2110,bruised,3
2111,fee,3
2112,writings,3
2113,essence,3
2114,sunset,3
2115,bleeds,3
2116,hangs,3
2117,satisfy,3
2118,professional,3
2119,farmers,3
2120,lawsuits,3
2121,kitten,3
2122,sinner,3
2123,negative,3
2124,arrests,3
2125,relationship,3
2126,lime,3
2127,employ,3
2128,enjoying,3
2129,helping,3
2130,voyage,3
2131,smashed,3
2132,politicians,3
2133,destination,3
2134,stranded,3
2135,whistle,3
2136,bridegroom,3
2137,tales,3
2138,craft,3
2139,believer,3
2140,dining,3
2141,screwed,3
2142,prosecution,3
2143,protecting,3
2144,thorns,3
2145,nervous,3
2146,pleasant,3
2147,fun,3
2148,demanding,3
2149,engineer,3
2150,shines,3
2151,spontaneous,3
2152,medal,3
2153,gifts,3
2154,adopt,3
2155,artistic,3
2156,accompanying,2
2157,worry,2
2158,definite,2
2159,saviour,2
2160,bang,2
2161,daddy,2
2162,entertaining,2
2163,tomorrow,2
2164,rhyme,2
2165,critics,2
2166,treasurer,2
2167,design,2
2168,racing,2
2169,musical,2
2170,fiends,2
2171,luckily,2
2172,chapels,2
2173,continuity,2
2174,instrument,2
2175,snowing,2
2176,likely,2
2177,mineral,2
2178,designed,2
2179,abused,2
2180,piano,2
2181,jumping,2
2182,tickets,2
2183,organic,2
2184,starving,2
2185,babe,2
2186,shores,2
2187,dedication,2
2188,farming,2
2189,clue,2
2190,patiently,2
2191,inspiring,2
2192,expensive,2
2193,teams,2
2194,mail,2
2195,offensive,2
2196,punch,2
2197,cultivation,2
2198,celebration,2
2199,darkest,2
2200,prejudice,2
2201,applicable,2
2202,controversy,2
2203,likes,2
2204,penalties,2
2205,determination,2
2206,vulnerable,2
2207,mess,2
2208,clearer,2
2209,cosmic,2
2210,fan,2
2211,radiation,2
2212,tax,2
2213,unkind,2
2214,experiences,2
2215,sweetest,2
2216,accidentally,2
2217,dislike,2
2218,confident,2
2219,electricity,2
2220,teachers,2
2221,addicted,2
2222,crop,2
2223,parade,2
2224,rhymes,2
2225,delivery,2
2226,victor,2
2227,sail,2
2228,sorely,2
2229,relax,2
2230,feather,2
2231,healing,2
2232,beans,2
2233,solar,2
2234,chorus,2
2235,disabled,2
2236,sweeter,2
2237,wonder,2
2238,losses,2
2239,inflation,2
2240,records,2
2241,complaining,2
2242,thrill,2
2243,infants,2
2244,survivors,2
2245,winner,2
2246,peacefully,2
2247,wins,2
2248,diagnosis,2
2249,shine,2
2250,approve,2
2251,wink,2
2252,declined,2
2253,sickness,2
2254,discount,2
2255,explore,2
2256,active,2
2257,acquire,2
2258,dentist,2
2259,pet,2
2260,crops,2
2261,forgiven,2
2262,guilt,2
2263,votes,2
2264,indictment,2
2265,abundant,2
2266,salaries,2
2267,tea,2
2268,liberties,2
2269,yelling,2
2270,meal,2
2271,princess,2
2272,promises,2
2273,resort,2
2274,appropriate,2
2275,fluid,2
2276,chronic,2
2277,nursing,2
2278,stores,2
2279,slaves,2
2280,accuracy,2
2281,prizes,2
2282,clowns,2
2283,muscle,2
2284,wines,2
2285,rabbit,2
2286,colleges,2
2287,roast,2
2288,crash,2
2289,shooting,2
2290,revenues,2
2291,oven,2
2292,helps,2
2293,strain,2
2294,encourage,2
2295,compensation,2
2296,magical,2
2297,profits,2
2298,suite,2
2299,desperation,2
2300,praise,2
2301,homeless,2
2302,mourn,2
2303,composition,2
2304,invite,2
2305,acid,2
2306,carnival,2
2307,attractive,2
2308,dire,2
2309,fights,2
2310,hint,2
2311,victims,2
2312,stain,2
2313,fraud,2
2314,honey,2
2315,amour,2
2316,agreement,2
2317,agriculture,2
2318,trains,2
2319,build,2
2320,lonely,2
2321,enabled,2
2322,ghost,2
2323,handy,2
2324,jacket,2
2325,car,2
2326,rocked,2
2327,headache,2
2328,vacation,2
2329,productive,2
2330,curves,2
2331,introduction,2
2332,cheated,2
2333,annoyed,2
2334,fame,2
2335,hug,2
2336,qualified,2
2337,depressing,2
2338,worlds,2
2339,sentimental,2
2340,promoted,2
2341,acceptable,2
2342,slaughter,2
2343,park,2
2344,maximum,2
2345,cant,2
2346,groove,2
2347,promising,2
2348,sands,2
2349,vintage,2
2350,complaints,2
2351,confirmed,2
2352,impressed,2
2353,fantasy,2
2354,refugees,2
2355,skies,2
2356,teaching,2
2357,chocolate,2
2358,supplies,2
2359,butter,2
2360,tough,2
2361,violations,2
2362,restless,2
2363,forgiveness,2
2364,kindle,1
2365,cricket,1
2366,dish,1
2367,emptiness,1
2368,celebrate,1
2369,reunion,1
2370,competent,1
2371,acoustic,1
2372,farmer,1
2373,wonders,1
2374,contributions,1
2375,donations,1
2376,aching,1
2377,restrictions,1
2378,successfully,1
2379,improvements,1
2380,regrets,1
2381,rip,1
2382,seeds,1
2383,appreciated,1
2384,museum,1
2385,treats,1
2386,exercises,1
2387,applying,1
2388,stress,1
2389,queens,1
2390,jobs,1
2391,mansion,1
2392,fishing,1
2393,safely,1
2394,riding,1
2395,twin,1
2396,casket,1
2397,scholar,1
2398,starlight,1
2399,toy,1
2400,currency,1
2401,tune,1
2402,feed,1
2403,salad,1
2404,voting,1
2405,bass,1
2406,connections,1
2407,abnormal,1
2408,sailing,1
2409,boats,1
2410,zero,1
2411,beliefs,1
2412,cheers,1
2413,juice,1
2414,tennis,1
2415,attending,1
2416,dancers,1
2417,damages,1
2418,comforted,1
2419,anniversary,1
2420,sparkle,1
2421,sailed,1
2422,colleagues,1
2423,yell,1
2424,heal,1
2425,dictionary,1
2426,narrative,1
2427,cousins,1
2428,alleged,1
2429,super,1
2430,rival,1
2431,intellectual,1
2432,educational,1
2433,graduate,1
2434,singer,1
2435,urine,1
2436,launch,1
2437,treaty,1
2438,argues,1
2439,argue,1
2440,parks,1
2441,graduated,1
2442,bake,1
2443,awards,1
2444,cooked,1
2445,terrorist,1
2446,gaming,1
2447,rational,1
2448,guitar,1
2449,idiots,1
2450,independence,1
2451,kissing,1
2452,suspects,1
2453,foe,1
2454,pilot,1
2455,metals,1
2456,insanity,1
2457,depressed,1
2458,slim,1
2459,attachment,1
2460,teacher,1
2461,porch,1
2462,relationships,1
2463,meanings,1
2464,hey,1
2465,accusations,1
2466,focused,1
2467,poetic,1
2468,jewelry,1
2469,threats,1
2470,tasting,1
2471,considerations,1
2472,advocates,1
2473,representation,1
2474,savings,1
2475,wondering,1
2476,celebrity,1
2477,stability,1
2478,restoration,1
2479,fees,1
2480,bled,1
2481,creative,1
2482,incorrect,1
2483,stained,1
2484,dynamic,1
2485,solutions,1
2486,confusing,1
2487,prospect,1
2488,breakdown,1
2489,mend,1
2490,faster,1
2491,lawsuit,1
2492,neglect,1
2493,garlic,1
2494,achieve,1
2495,acknowledged,1
2496,bruise,1
2497,bowling,1
2498,expand,1
2499,exclusive,1
2500,benefits,1
2501,creeping,1
2502,distinctive,1
2503,designs,1
2504,screaming,1
2505,promotion,1
2506,foundations,1
2507,sentenced,1
2508,jerk,1
2509,hardest,1
2510,tortured,1
2511,males,1
2512,suggestions,1
2513,scared,1
2514,boost,1
2515,whale,1
2516,stink,1
2517,humans,1
2518,mature,1
2519,pal,1
2520,focus,1
2521,darker,1
2522,participate,1
2523,grandchildren,1
2524,issues,1
2525,melody,1
2526,theme,1
2527,proposals,1
2528,scare,1
2529,fails,1
2530,dedicated,1
2531,defeated,1
2532,concerts,1
2533,sauce,1
2534,mobile,1
2535,invitation,1
2536,successor,1
2537,allies,1
2538,culture,1
2539,tunes,1
2540,doggy,1
2541,runaway,1
2542,exhibition,1
2543,islands,1
2544,disgusting,1
2545,improve,1
2546,performance,1
2547,gathering,1
2548,joke,1
2549,fans,1
2550,belle,1
2551,females,1
2552,prevail,1
2553,reckless,1
2554,dating,1
2555,untrue,1
2556,junk,1
2557,wage,1
2558,geographical,1
2559,collapse,1
2560,misses,1
2561,slugs,1
2562,suck,1
2563,encore,1
2564,loyal,1
2565,supporters,1
2566,awarded,1
2567,bucks,1
2568,whack,1
2569,hurting,1
2570,valid,1
2571,amor,1
2572,holiday,1
2573,threat,1
2574,relaxing,1
2575,hopeless,1
2576,tastes,1
2577,poems,1
2578,terrific,1
2579,streams,1
2580,lullaby,1
2581,seas,1
2582,toast,1
2583,studio,1
2584,guiding,1
2585,accurate,1
2586,misunderstood,1
2587,sucks,1
2588,respective,1
2589,expedition,1
2590,visiting,1
2591,tumors,1
2592,western,1
2593,improved,1
2594,oceans,1
2595,diseases,1
2596,dread,1
2597,impressive,1
2598,partner,1
2599,emergency,1
2600,outlets,1
2601,swim,1
2602,suspension,1
2603,filthy,1
2604,woe,1
2605,riverside,1
2606,inadequate,1
2607,helpful,1
2608,prevention,1
2609,snake,1
2610,automatic,1
2611,pie,1
2612,defensive,1
2613,lesions,1
2614,pancakes,1
2615,nightmares,1
2616,eliminated,1
2617,homes,1
2618,jam,1
2619,earns,1
2620,champagne,1
2621,trinity,1
2622,musicians,1
2623,obsession,1
2624,participation,1
2625,congratulations,1
2626,weddings,1
2627,rot,1
2628,remembering,1
2629,unlocked,1
2630,costumes,1
2631,justified,1
2632,forgive,1
2633,heavenly,1
